type,pkt_count,mac,rssi,rate,noise_floor,channel,rx_local_timestamp_us,len,data,host_rx_us,host_rx_iso
CSI_DATA,10202,3c:dc:75:82:1e:a8,-23,11,-99,149,1552310121,234,"[-11,12,-11,14,-15,12,-17,12,-18,12,-17,11,-18,11,-19,11,-20,12,-20,12,-21,9,-21,10,-23,9,-22,8,-22,6,-23,7,-23,8,-22,6,-21,6,-22,7,-22,6,-24,6,-23,7,-24,8,-24,5,-22,9,-22,8,-23,8,-24,7,-24,9,-24,8,-26,7,-24,7,-25,7,-25,10,-25,10,-24,11,-26,14,-26,10,-25,13,-25,12,-27,14,-26,13,-30,15,-27,14,-27,16,-29,16,-28,17,-29,16,-32,16,-32,18,-31,19,-31,17,-31,18,-32,21,-30,20,-32,19,0,0,0,0,0,0,18,33,20,32,23,30,21,29,21,29,20,28,21,26,19,30,20,27,18,25,19,24,20,22,20,25,20,25,21,24,20,21,20,23,21,22,17,22,20,21,19,19,17,21,18,16,18,20,16,18,16,18,19,18,19,16,17,19,19,14,16,15,19,18,17,16,18,17,17,15,17,19,18,17,18,16,18,17,18,16,19,15,18,17,18,18,19,16,18,17,20,17,16,17,16,20,14,19,14,17,13,19,13,18,10,19,10,19,9,20,8,17,5,18]",1776323400714472,2026-04-16T15:10:00.714
CSI_DATA,10203,3c:dc:75:82:1e:a8,-24,11,-99,149,1552323121,234,"[1,-18,2,-18,2,-20,3,-21,2,-19,5,-20,5,-19,5,-20,5,-22,6,-22,6,-23,6,-21,7,-24,7,-24,7,-23,7,-20,4,-25,7,-23,5,-23,4,-22,5,-23,3,-25,4,-23,2,-24,5,-24,1,-23,3,-23,2,-25,0,-24,-3,-25,-2,-24,0,-28,-2,-25,-3,-26,-5,-27,-4,-27,-6,-27,-9,-27,-8,-27,-11,-28,-10,-29,-13,-25,-13,-26,-15,-29,-15,-28,-15,-25,-16,-26,-19,-25,-20,-27,-20,-29,-23,-28,-24,-26,-24,-28,-22,-26,-27,-26,-28,-25,-27,-25,0,0,0,0,0,0,-21,30,-23,32,-19,32,-19,29,-17,31,-17,30,-15,31,-16,32,-13,31,-13,29,-11,29,-11,29,-10,32,-8,30,-9,30,-6,29,-4,30,-4,30,-5,29,-4,27,0,28,-2,27,2,25,1,23,0,25,1,24,2,24,6,24,4,26,7,23,3,23,5,25,7,23,10,22,8,20,7,25,8,23,10,22,10,25,9,22,10,22,11,22,12,25,13,22,11,22,14,21,11,21,13,22,9,23,9,19,9,22,8,20,8,19,7,20,8,19,6,19,4,18]",1776323400725142,2026-04-16T15:10:00.725
CSI_DATA,10204,3c:dc:75:82:1e:a8,-23,11,-99,149,1552336122,234,"[-5,-17,-5,-18,-5,-18,-1,-20,-2,-20,-1,-20,0,-23,-1,-21,2,-23,3,-23,3,-23,3,-22,4,-24,4,-23,7,-21,7,-21,6,-24,8,-24,7,-21,9,-22,9,-21,10,-21,8,-23,7,-22,10,-22,7,-21,9,-22,9,-23,10,-21,10,-23,9,-23,12,-25,11,-23,12,-24,11,-26,12,-25,9,-25,9,-29,9,-27,8,-26,9,-26,8,-29,10,-28,10,-31,10,-32,11,-29,11,-32,11,-31,10,-28,12,-33,11,-35,8,-32,12,-32,14,-33,11,-36,11,-34,14,-34,0,0,0,0,0,0,-32,-16,-33,-13,-35,-11,-33,-15,-34,-14,-33,-12,-32,-11,-33,-12,-31,-12,-31,-12,-32,-13,-29,-12,-30,-12,-28,-11,-30,-11,-28,-8,-30,-8,-28,-8,-25,-13,-25,-11,-26,-9,-26,-11,-25,-8,-24,-11,-22,-10,-22,-10,-23,-9,-25,-6,-23,-10,-25,-6,-21,-8,-23,-10,-20,-8,-22,-6,-23,-9,-24,-11,-24,-10,-21,-9,-23,-11,-22,-10,-23,-8,-22,-9,-22,-12,-22,-9,-20,-11,-23,-11,-21,-14,-21,-15,-20,-16,-18,-16,-17,-17,-17,-15,-14,-15,-13,-17,-13,-15,-11,-16,-9,-17]",1776323400742762,2026-04-16T15:10:00.742
CSI_DATA,10205,3c:dc:75:82:1e:a8,-23,11,-99,149,1552349121,234,"[6,-17,7,-16,11,-16,12,-16,12,-17,12,-14,15,-14,16,-15,18,-16,17,-14,19,-13,18,-13,20,-14,20,-14,21,-10,21,-11,20,-12,23,-11,19,-9,21,-7,21,-7,24,-7,22,-8,22,-9,24,-5,20,-9,24,-8,23,-7,23,-4,24,-10,23,-8,26,-6,25,-5,25,-6,27,-6,26,-8,25,-8,26,-9,27,-7,28,-9,27,-10,30,-10,29,-9,30,-11,28,-8,30,-8,32,-7,30,-11,34,-8,32,-7,34,-11,35,-10,35,-7,34,-7,36,-10,35,-8,37,-9,0,0,0,0,0,0,-7,-36,-7,-37,-8,-35,-6,-34,-8,-36,-9,-33,-6,-34,-4,-36,-7,-33,-3,-31,-4,-31,-4,-30,-6,-32,-4,-31,-6,-30,-4,-29,-6,-31,-6,-30,-2,-28,-4,-28,-7,-27,-5,-27,-4,-24,-1,-26,-1,-25,-2,-25,-2,-25,-4,-25,-1,-25,-7,-23,-2,-24,-2,-25,0,-25,-2,-24,-3,-23,1,-26,1,-24,1,-24,0,-25,2,-24,1,-22,0,-24,2,-26,0,-25,4,-25,1,-26,4,-25,4,-27,5,-21,7,-21,9,-21,7,-20,9,-18,12,-18,12,-16,11,-17,12,-14]",1776323400760316,2026-04-16T15:10:00.760
CSI_DATA,10206,3c:dc:75:82:1e:a8,-23,11,-99,149,1552362122,234,"[12,13,12,13,11,16,11,18,11,17,9,19,8,19,10,19,9,22,10,21,9,22,8,21,11,23,11,24,8,23,7,21,9,22,7,23,8,22,6,20,6,21,9,24,9,21,10,21,8,22,12,21,8,20,9,23,9,22,14,22,11,22,13,24,11,23,13,23,15,22,14,24,16,21,18,21,17,22,21,23,19,25,19,24,20,23,21,23,20,21,22,22,22,22,24,21,25,21,26,23,27,21,29,21,28,24,26,23,31,21,31,23,30,21,0,0,0,0,0,0,20,-32,21,-32,19,-32,16,-30,15,-32,16,-30,17,-32,17,-33,14,-31,14,-29,14,-27,11,-28,11,-31,10,-28,11,-29,7,-29,6,-33,7,-30,9,-28,7,-25,5,-27,7,-25,4,-25,4,-25,6,-25,4,-25,4,-24,0,-25,4,-26,-2,-25,0,-23,2,-25,1,-23,-1,-24,0,-22,0,-25,2,-24,0,-24,-1,-26,1,-24,-2,-21,-2,-22,-3,-26,-4,-25,-1,-26,-2,-25,0,-25,-1,-26,1,-24,2,-23,2,-23,1,-21,3,-22,5,-21,4,-21,4,-19,6,-18]",1776323400772556,2026-04-16T15:10:00.772
CSI_DATA,10207,3c:dc:75:82:1e:a8,-23,11,-99,149,1552375122,234,"[-2,18,-3,19,-3,19,-5,19,-6,19,-7,20,-8,20,-8,21,-9,20,-10,22,-12,21,-11,21,-10,22,-11,21,-12,19,-14,20,-13,21,-14,21,-11,20,-12,18,-14,18,-12,20,-13,22,-12,20,-14,20,-9,20,-11,21,-13,21,-12,21,-11,23,-12,23,-12,22,-12,23,-11,23,-11,26,-9,26,-8,27,-8,27,-8,27,-9,27,-9,26,-7,31,-10,30,-9,31,-6,31,-8,30,-6,31,-4,34,-6,32,-5,33,-4,35,-4,35,-8,34,-6,36,-3,37,-2,38,-4,39,0,0,0,0,0,0,37,5,37,2,36,-1,34,3,36,0,34,0,34,-2,35,-1,33,-1,34,-2,32,-2,30,-2,31,-3,31,-4,31,-5,30,-6,30,-7,28,-6,27,-4,27,-4,29,-7,28,-4,24,-8,25,-5,25,-4,23,-7,26,-8,23,-9,23,-7,21,-9,21,-7,23,-8,23,-8,21,-11,22,-9,24,-10,22,-9,21,-10,24,-10,22,-8,21,-10,21,-10,23,-9,22,-11,22,-9,22,-10,23,-7,25,-8,23,-7,22,-7,23,-5,21,-5,19,-4,22,-3,20,-1,19,-1,19,2]",1776323400783264,2026-04-16T15:10:00.783
CSI_DATA,10208,3c:dc:75:82:1e:a8,-23,11,-99,149,1552388122,234,"[8,15,8,16,5,18,4,22,3,21,2,21,0,21,0,21,-1,23,-3,22,-4,25,-6,22,-7,23,-7,23,-10,21,-11,21,-8,23,-11,21,-12,19,-12,19,-13,18,-14,20,-13,19,-13,20,-15,17,-13,20,-15,19,-17,17,-17,15,-16,19,-15,19,-22,18,-19,17,-20,17,-19,18,-21,18,-18,18,-19,22,-23,18,-21,19,-23,19,-23,20,-24,19,-24,19,-25,18,-26,20,-26,20,-25,21,-28,19,-29,17,-31,20,-30,20,-31,16,-31,16,-32,16,-33,16,-32,14,0,0,0,0,0,0,14,34,11,35,14,36,11,33,12,33,13,32,9,34,9,33,8,31,6,33,7,31,8,31,7,32,5,29,7,33,6,29,5,31,3,29,1,29,2,27,4,28,1,27,1,26,0,26,0,24,-1,25,0,24,1,28,-2,25,1,25,-2,23,-2,27,-5,24,-2,23,-3,24,-6,24,-6,24,-5,23,-6,24,-7,23,-6,21,-8,26,-10,24,-9,23,-13,23,-11,23,-12,21,-13,21,-15,20,-15,19,-17,17,-15,15,-16,13,-17,10,-18,11,-16,9,-18,7]",1776323400794495,2026-04-16T15:10:00.794
CSI_DATA,10209,3c:dc:75:82:1e:a8,-23,11,-99,149,1552401122,234,"[3,-16,4,-18,5,-19,5,-20,5,-19,8,-19,6,-19,8,-19,9,-22,9,-21,9,-22,10,-21,9,-24,8,-22,11,-21,11,-21,7,-24,10,-22,7,-22,7,-22,7,-20,6,-22,7,-23,4,-25,7,-23,3,-23,4,-24,3,-24,3,-24,0,-25,1,-23,3,-28,2,-26,0,-26,-1,-28,-3,-27,-3,-26,-6,-27,-5,-28,-9,-29,-9,-30,-11,-28,-10,-28,-13,-29,-13,-28,-13,-27,-15,-29,-17,-28,-18,-27,-18,-28,-21,-28,-20,-27,-20,-29,-21,-28,-25,-29,-26,-26,-26,-26,0,0,0,0,0,0,-24,29,-23,30,-22,32,-20,29,-18,31,-17,30,-16,31,-17,32,-16,31,-14,28,-12,29,-12,28,-11,30,-9,29,-10,30,-7,28,-6,32,-4,29,-5,28,-3,26,-1,28,-4,27,1,27,0,25,-2,26,1,24,2,25,5,25,3,26,6,24,4,23,5,25,6,24,10,21,10,21,7,26,7,25,8,22,10,26,10,21,9,20,12,21,11,22,12,23,11,21,12,22,10,21,13,22,9,21,10,20,9,21,9,19,9,19,7,21,8,19,6,18,5,18]",1776323400805168,2026-04-16T15:10:00.805
CSI_DATA,10210,3c:dc:75:82:1e:a8,-23,11,-99,149,1552414122,234,"[-5,-16,-4,-18,-4,-19,-3,-21,-2,-20,0,-21,1,-23,1,-22,1,-23,3,-22,5,-23,5,-23,5,-23,5,-23,7,-20,8,-23,7,-24,9,-24,7,-22,9,-21,9,-21,10,-21,8,-22,8,-23,12,-23,6,-21,9,-22,10,-22,10,-20,8,-24,10,-23,10,-25,9,-23,11,-22,11,-25,10,-25,8,-27,10,-28,10,-27,8,-27,9,-26,8,-30,11,-29,10,-30,10,-31,8,-30,9,-30,10,-32,10,-32,13,-33,11,-32,10,-33,11,-32,13,-34,12,-36,10,-34,11,-37,0,0,0,0,0,0,-33,-12,-34,-12,-35,-12,-34,-11,-34,-10,-34,-11,-31,-9,-34,-12,-33,-11,-31,-12,-30,-10,-29,-8,-30,-8,-30,-9,-31,-10,-30,-8,-28,-7,-26,-6,-26,-9,-25,-8,-29,-5,-26,-8,-25,-6,-26,-7,-22,-8,-21,-6,-26,-8,-24,-4,-25,-9,-24,-4,-22,-7,-22,-6,-21,-7,-23,-4,-23,-6,-23,-8,-24,-9,-23,-7,-22,-5,-23,-7,-24,-8,-24,-8,-24,-10,-23,-8,-21,-9,-24,-9,-22,-12,-22,-12,-21,-12,-20,-13,-18,-13,-17,-12,-17,-12,-16,-15,-15,-16,-13,-15,-10,-16]",1776323400816996,2026-04-16T15:10:00.816
CSI_DATA,10211,3c:dc:75:82:1e:a8,-23,11,-99,149,1552427121,234,"[13,-12,12,-12,16,-11,17,-11,18,-11,19,-8,18,-11,19,-8,22,-8,23,-6,24,-4,23,-5,25,-5,24,-5,23,-2,25,-1,25,-3,24,-1,22,0,22,-1,24,0,23,-1,22,1,24,0,26,3,22,-1,24,1,25,3,23,2,25,1,24,2,28,2,26,2,26,3,29,3,27,0,27,1,29,1,29,3,30,1,29,1,30,-1,30,3,33,1,31,0,32,0,32,2,32,0,33,0,35,3,36,2,35,1,35,2,35,4,39,2,37,3,38,1,0,0,0,0,0,0,3,-37,6,-38,3,-38,3,-33,2,-33,3,-35,5,-34,6,-36,3,-35,6,-32,2,-32,4,-29,3,-31,5,-32,5,-31,4,-30,4,-30,4,-30,6,-27,4,-26,2,-29,5,-26,4,-25,2,-25,6,-25,4,-24,4,-25,3,-25,6,-25,1,-24,5,-20,4,-24,5,-24,3,-25,3,-23,6,-25,5,-24,5,-23,6,-24,6,-24,5,-23,6,-23,9,-26,8,-24,9,-24,6,-25,9,-21,11,-23,12,-20,11,-20,12,-19,13,-19,14,-16,16,-15,15,-14,14,-12,16,-11]",1776323400827868,2026-04-16T15:10:00.827
CSI_DATA,10212,3c:dc:75:82:1e:a8,-23,11,-99,149,1552440122,234,"[-3,19,-4,17,-3,18,-5,20,-6,19,-7,20,-8,19,-9,21,-9,21,-8,22,-12,21,-11,20,-10,23,-12,23,-12,19,-13,20,-11,23,-12,21,-9,21,-12,19,-12,20,-11,22,-10,21,-8,22,-12,22,-8,23,-10,22,-10,22,-10,22,-7,23,-8,25,-10,24,-8,25,-9,25,-7,26,-7,28,-6,26,-3,28,-5,29,-2,29,-3,28,-2,31,-5,31,-2,33,-2,30,-1,31,-1,32,3,33,3,33,2,36,4,36,3,35,4,35,3,36,6,37,7,37,7,35,0,0,0,0,0,0,35,-7,35,-10,35,-11,33,-9,34,-9,32,-11,32,-12,34,-12,33,-13,32,-12,29,-12,29,-12,28,-15,26,-16,28,-14,27,-14,27,-19,25,-17,24,-14,24,-15,21,-18,24,-16,19,-15,20,-16,20,-15,21,-15,20,-16,17,-17,20,-16,15,-20,16,-16,19,-19,17,-17,15,-17,15,-18,17,-17,16,-19,14,-20,16,-19,15,-17,13,-18,14,-20,17,-20,14,-21,15,-20,15,-20,18,-17,15,-19,17,-17,16,-16,15,-15,15,-15,15,-13,17,-13,16,-13,16,-11,16,-9]",1776323400838955,2026-04-16T15:10:00.838
CSI_DATA,10213,3c:dc:75:82:1e:a8,-23,11,-99,149,1552453122,234,"[-15,8,-15,7,-18,7,-20,5,-21,4,-20,7,-20,5,-21,4,-23,5,-22,4,-25,3,-23,3,-25,3,-23,3,-23,-1,-24,-1,-25,3,-24,1,-22,2,-24,2,-23,1,-23,0,-23,2,-23,2,-23,0,-24,5,-23,3,-25,1,-25,2,-24,4,-24,3,-27,3,-26,4,-25,4,-28,7,-25,8,-26,8,-27,8,-27,7,-27,9,-27,10,-29,12,-30,10,-30,11,-27,12,-28,14,-28,14,-29,17,-29,16,-31,15,-32,17,-27,17,-31,16,-32,19,-32,19,-31,20,-31,21,0,0,0,0,0,0,19,31,20,31,24,30,21,27,23,28,22,26,22,27,21,29,22,27,21,25,22,23,23,22,23,22,23,21,23,22,23,19,23,20,22,18,20,18,23,17,23,18,22,18,23,14,21,16,20,15,19,13,22,13,22,12,21,13,23,8,20,12,22,14,22,13,22,12,20,10,22,12,22,11,21,10,24,12,22,9,20,8,22,11,23,11,23,12,20,12,24,9,20,12,22,12,19,11,20,12,19,13,19,12,17,12,16,15,15,15,13,13,12,16]",1776323400850779,2026-04-16T15:10:00.850
CSI_DATA,10214,3c:dc:75:82:1e:a8,-23,11,-99,149,1552466121,234,"[-15,-7,-16,-9,-15,-11,-15,-12,-18,-12,-16,-13,-15,-14,-15,-16,-17,-16,-17,-16,-16,-19,-15,-16,-18,-19,-17,-18,-14,-17,-13,-20,-14,-20,-14,-20,-14,-18,-12,-20,-11,-20,-12,-20,-15,-18,-15,-18,-13,-20,-15,-17,-14,-19,-13,-19,-14,-20,-15,-19,-15,-20,-16,-22,-15,-21,-16,-20,-17,-21,-18,-20,-19,-17,-20,-19,-21,-21,-23,-20,-21,-21,-22,-19,-22,-20,-25,-21,-23,-19,-23,-19,-24,-20,-25,-19,-26,-20,-28,-20,-28,-20,-29,-19,-27,-21,-28,-22,-31,-20,-32,-20,-31,-20,0,0,0,0,0,0,-20,29,-18,31,-19,32,-20,30,-18,32,-18,30,-16,33,-17,30,-15,32,-15,28,-15,28,-14,28,-13,28,-11,28,-14,28,-9,28,-11,31,-8,28,-10,27,-10,26,-8,25,-13,26,-7,24,-7,25,-9,23,-9,23,-7,25,-6,26,-6,25,-3,25,-5,25,-5,22,-5,23,-4,23,-5,23,-6,24,-5,23,-5,24,-5,24,-6,24,-3,24,-5,24,-4,25,-4,26,-4,23,-4,26,-8,22,-7,26,-8,21,-8,21,-10,21,-9,19,-8,20,-11,19,-12,18,-10,16,-12,15]",1776323400864829,2026-04-16T15:10:00.864
CSI_DATA,10215,3c:dc:75:82:1e:a8,-23,11,-99,149,1552479122,234,"[0,-19,3,-18,5,-19,6,-19,6,-21,6,-20,8,-21,8,-20,9,-22,10,-20,13,-20,11,-22,12,-21,13,-20,15,-19,14,-19,14,-21,15,-20,12,-19,16,-17,15,-17,14,-18,15,-19,14,-18,18,-18,12,-20,15,-18,16,-19,14,-18,13,-20,16,-20,17,-20,16,-21,16,-21,16,-23,16,-23,14,-23,15,-25,16,-25,14,-25,14,-24,15,-27,15,-27,15,-28,14,-28,15,-29,14,-29,13,-29,15,-29,18,-30,14,-33,13,-32,15,-29,15,-32,15,-33,14,-34,15,-35,0,0,0,0,0,0,-32,-14,-34,-15,-35,-12,-33,-12,-34,-12,-32,-12,-34,-11,-33,-13,-32,-11,-30,-13,-30,-11,-28,-9,-31,-9,-29,-11,-29,-11,-29,-8,-30,-8,-28,-7,-26,-9,-27,-6,-29,-5,-27,-9,-25,-5,-25,-6,-24,-7,-24,-6,-26,-5,-24,-3,-24,-7,-24,-3,-23,-4,-25,-5,-23,-5,-22,-3,-24,-3,-24,-6,-24,-5,-23,-4,-24,-5,-25,-5,-24,-3,-24,-4,-26,-6,-25,-5,-22,-5,-25,-4,-24,-8,-24,-8,-21,-8,-21,-8,-21,-10,-19,-9,-19,-11,-18,-13,-17,-12,-15,-11,-14,-12]",1776323400876746,2026-04-16T15:10:00.876
CSI_DATA,10216,3c:dc:75:82:1e:a8,-23,11,-99,149,1552492122,234,"[7,17,8,17,7,18,7,20,8,20,4,20,5,21,6,21,7,22,5,22,4,23,5,23,5,24,6,24,3,24,6,24,7,24,5,25,7,22,5,24,6,23,7,22,8,22,8,23,8,25,10,21,9,21,7,22,10,24,11,23,12,22,11,26,13,21,13,22,17,22,16,22,18,20,18,20,20,21,22,21,21,20,23,19,22,20,25,21,25,18,26,19,27,16,29,17,29,15,31,14,33,17,30,14,30,14,31,14,37,13,35,11,37,11,0,0,0,0,0,0,8,-36,8,-36,5,-38,2,-33,3,-36,4,-35,1,-35,2,-37,1,-34,0,-32,-3,-30,-2,-31,-5,-32,-4,-31,-5,-31,-7,-28,-8,-30,-9,-28,-6,-27,-8,-26,-11,-26,-8,-27,-11,-24,-11,-23,-10,-25,-12,-21,-11,-23,-14,-21,-12,-23,-15,-18,-12,-18,-14,-20,-15,-21,-17,-17,-15,-18,-15,-21,-17,-18,-16,-16,-19,-19,-17,-16,-18,-15,-17,-17,-19,-17,-18,-15,-18,-16,-19,-15,-17,-15,-18,-18,-16,-17,-17,-16,-15,-16,-15,-16,-14,-15,-12,-17,-13,-15,-11,-14,-9,-15]",1776323400888128,2026-04-16T15:10:00.888
CSI_DATA,10217,3c:dc:75:82:1e:a8,-23,11,-99,149,1552505122,234,"[-14,10,-16,10,-17,9,-18,9,-17,10,-20,9,-19,8,-19,8,-22,9,-21,9,-23,8,-21,8,-24,10,-23,10,-22,7,-23,7,-23,8,-22,8,-21,8,-22,7,-21,8,-23,8,-20,9,-20,10,-23,9,-20,12,-21,10,-23,11,-20,11,-21,13,-19,13,-23,13,-21,15,-22,15,-20,17,-23,18,-20,17,-19,20,-19,21,-19,22,-18,22,-18,24,-19,22,-19,25,-20,25,-20,26,-18,28,-16,29,-17,28,-16,28,-15,31,-14,32,-16,34,-16,30,-13,34,-13,35,-11,34,0,0,0,0,0,0,35,11,34,11,37,7,36,7,37,7,35,6,34,5,35,6,33,3,34,4,31,2,32,1,34,-1,30,-3,32,-2,30,-4,30,-5,29,-6,27,-3,29,-3,27,-7,29,-6,23,-7,24,-5,24,-6,23,-7,23,-8,22,-11,23,-7,21,-13,22,-11,23,-11,22,-10,20,-13,20,-11,23,-12,22,-12,20,-14,21,-13,21,-14,19,-13,20,-15,22,-15,20,-16,21,-15,20,-15,20,-13,22,-15,21,-12,20,-13,21,-12,19,-12,18,-10,19,-9,18,-10,18,-8,19,-6]",1776323400905217,2026-04-16T15:10:00.905
CSI_DATA,10218,3c:dc:75:82:1e:a8,-24,11,-99,149,1552518122,234,"[-8,16,-8,15,-12,16,-12,17,-13,16,-13,15,-15,14,-17,14,-18,15,-18,14,-20,12,-18,13,-22,13,-21,11,-21,8,-23,9,-21,10,-24,8,-21,6,-22,7,-23,5,-22,7,-22,7,-23,7,-24,4,-23,8,-23,5,-24,4,-26,5,-23,6,-25,5,-27,3,-26,4,-26,5,-26,5,-27,4,-27,5,-25,7,-27,6,-29,6,-29,6,-29,8,-29,6,-31,6,-29,5,-29,7,-32,6,-30,9,-34,5,-33,6,-35,5,-34,5,-35,4,-35,4,-37,5,-37,6,-36,6,0,0,0,0,0,0,1,37,1,38,4,36,2,34,2,34,2,35,2,36,2,36,1,33,2,33,2,32,2,31,2,31,3,32,1,33,2,28,1,31,1,29,-2,27,1,27,2,28,-1,28,0,26,0,27,-2,27,-2,24,0,26,1,25,-2,25,3,25,-1,22,-2,25,-2,24,0,22,-1,22,-4,25,-3,24,-4,24,-4,25,-5,24,-3,22,-4,24,-6,24,-5,25,-7,23,-6,24,-7,23,-10,24,-11,21,-10,21,-11,20,-11,18,-13,16,-16,18,-14,16,-12,13,-16,12]",1776323400921211,2026-04-16T15:10:00.921
CSI_DATA,10219,3c:dc:75:82:1e:a8,-23,11,-99,149,1552531122,234,"[-4,-16,-3,-18,-2,-18,-1,-20,-2,-21,1,-20,1,-21,2,-22,3,-25,2,-21,3,-25,3,-24,2,-25,2,-24,4,-23,6,-21,4,-24,5,-23,3,-23,6,-24,5,-21,4,-24,4,-23,3,-24,5,-25,0,-24,3,-24,4,-24,3,-25,0,-23,1,-24,3,-27,2,-25,0,-26,0,-27,0,-29,-1,-27,-3,-28,-3,-28,-4,-28,-5,-28,-6,-30,-5,-29,-6,-30,-6,-30,-7,-31,-7,-31,-9,-30,-10,-32,-10,-32,-13,-33,-12,-34,-10,-36,-10,-35,-14,-33,-13,-33,-15,-35,0,0,0,0,0,0,-33,16,-33,17,-32,18,-31,15,-31,18,-30,18,-29,18,-30,17,-26,19,-29,17,-28,16,-25,18,-26,20,-23,19,-26,19,-23,20,-22,23,-21,20,-23,18,-21,18,-18,20,-22,19,-16,19,-17,19,-18,17,-17,18,-16,19,-14,21,-16,19,-12,22,-15,18,-15,20,-14,19,-11,20,-12,21,-15,20,-13,19,-14,20,-14,21,-13,21,-12,20,-13,21,-13,21,-12,22,-13,21,-13,22,-15,18,-14,21,-15,17,-14,18,-16,17,-14,16,-16,15,-16,15,-15,14,-16,12,-16,9]",1776323400933696,2026-04-16T15:10:00.933
CSI_DATA,10220,3c:dc:75:82:1e:a8,-24,11,-99,149,1552544122,234,"[-8,-16,-7,-15,-5,-18,-3,-19,-3,-20,-2,-20,-2,-23,0,-21,0,-22,3,-22,5,-24,5,-23,4,-23,6,-24,9,-21,8,-22,8,-23,11,-22,10,-21,12,-20,13,-19,13,-22,13,-21,13,-21,15,-20,12,-21,14,-19,15,-20,15,-18,14,-19,16,-19,19,-21,17,-20,17,-20,18,-20,17,-20,16,-22,19,-22,19,-20,19,-22,20,-21,20,-24,21,-20,24,-23,21,-22,21,-23,23,-22,24,-24,25,-22,25,-21,27,-22,26,-25,28,-22,29,-23,31,-24,28,-22,31,-21,0,0,0,0,0,0,-17,-30,-18,-32,-20,-32,-16,-30,-18,-31,-17,-30,-16,-32,-15,-33,-14,-31,-15,-29,-13,-29,-15,-28,-13,-30,-13,-27,-10,-28,-10,-27,-12,-29,-10,-25,-8,-27,-10,-26,-10,-27,-6,-28,-8,-23,-7,-24,-4,-24,-5,-23,-6,-25,-7,-24,-5,-26,-8,-23,-3,-24,-3,-24,-3,-24,-4,-22,-3,-23,-1,-25,-1,-25,-2,-24,1,-25,0,-23,-1,-25,1,-25,3,-26,1,-23,5,-23,2,-25,7,-22,7,-26,8,-22,8,-21,10,-21,9,-18,11,-19,13,-17,13,-16,14,-14,15,-13]",1776323400945498,2026-04-16T15:10:00.945
CSI_DATA,10221,3c:dc:75:82:1e:a8,-23,11,-99,149,1552557122,234,"[15,8,16,8,17,11,16,11,18,11,15,14,15,15,15,15,15,16,16,18,15,20,15,18,17,21,15,19,13,20,12,21,14,20,13,21,12,18,12,19,12,20,13,19,11,20,14,20,13,22,13,18,12,21,12,21,13,21,15,19,14,20,14,22,13,22,15,22,17,22,15,21,18,21,18,20,18,22,22,22,20,21,22,21,19,23,25,24,19,22,21,22,23,23,24,22,24,22,25,25,27,22,27,22,24,25,26,25,29,25,28,25,29,23,0,0,0,0,0,0,24,-28,24,-29,22,-30,22,-26,23,-28,21,-27,22,-30,21,-28,20,-29,19,-25,19,-25,17,-25,18,-26,19,-25,19,-25,17,-25,16,-26,15,-26,16,-24,14,-25,12,-25,14,-24,11,-22,14,-23,14,-21,11,-22,12,-22,10,-23,12,-22,9,-22,10,-20,11,-21,12,-21,8,-23,8,-21,11,-22,11,-23,11,-22,11,-23,12,-21,11,-20,10,-21,11,-23,10,-21,13,-21,11,-23,13,-20,13,-23,15,-19,13,-17,14,-18,14,-16,14,-15,16,-13,16,-15,14,-12,12,-11]",1776323400960841,2026-04-16T15:10:00.960
CSI_DATA,10222,3c:dc:75:82:1e:a8,-24,11,-99,149,1552570123,234,"[4,18,4,19,3,19,1,21,2,19,1,21,-1,20,-1,23,-4,23,-2,23,-4,23,-4,22,-5,24,-4,23,-7,23,-8,22,-7,25,-8,22,-7,21,-7,19,-8,23,-9,21,-8,21,-7,22,-10,23,-8,23,-9,23,-9,25,-10,21,-7,24,-8,23,-11,25,-9,22,-10,23,-9,25,-11,27,-7,25,-8,27,-9,28,-7,28,-6,29,-8,29,-10,29,-7,29,-7,28,-6,31,-8,31,-6,33,-9,33,-7,31,-8,33,-8,36,-9,36,-10,31,-7,36,-9,38,-7,34,0,0,0,0,0,0,36,8,35,7,37,6,34,8,36,7,35,6,34,6,37,7,32,5,31,5,31,5,32,5,32,6,30,4,30,4,30,3,31,5,30,1,28,4,27,5,30,1,27,4,25,3,24,4,26,4,23,4,25,3,24,1,26,3,26,-2,24,0,27,3,23,4,24,1,24,1,23,4,24,3,22,3,26,2,25,3,24,1,24,2,26,5,26,2,27,3,23,5,23,7,24,5,23,7,21,7,20,8,20,9,20,10,19,12,16,10,17,10,14,12]",1776323400977613,2026-04-16T15:10:00.977
