type,pkt_count,mac,rssi,rate,noise_floor,channel,rx_local_timestamp_us,len,data
CSI_DATA,10821,3c:dc:75:82:1e:a8,-33,11,-98,157,151731656,234,"[-13,-1,-14,-1,-16,-1,-15,-3,-16,-3,-17,-5,-15,-5,-16,-6,-17,-7,-15,-7,-17,-10,-15,-9,-16,-10,-15,-11,-15,-12,-14,-12,-14,-13,-13,-14,-13,-14,-12,-13,-14,-14,-12,-14,-12,-14,-13,-14,-12,-15,-12,-13,-12,-15,-12,-16,-12,-16,-12,-16,-12,-16,-11,-19,-11,-17,-12,-18,-11,-18,-13,-20,-13,-19,-14,-21,-12,-21,-13,-23,-13,-22,-12,-23,-11,-25,-13,-25,-12,-27,-14,-26,-14,-28,-14,-29,-12,-30,-13,-29,-12,-31,-12,-31,-11,-33,-11,-33,-12,-34,-10,-34,-8,-36,0,0,0,0,0,0,-36,6,-38,6,-36,6,-38,5,-39,5,-35,5,-37,4,-36,3,-36,3,-35,0,-34,1,-35,1,-34,0,-33,0,-35,0,-30,-2,-33,0,-31,-2,-29,-3,-30,-5,-30,-3,-29,-5,-28,-5,-28,-5,-29,-5,-29,-6,-27,-7,-28,-5,-27,-6,-27,-5,-26,-8,-27,-8,-27,-10,-25,-10,-25,-10,-26,-12,-26,-10,-25,-11,-25,-12,-25,-14,-24,-13,-24,-15,-23,-16,-23,-16,-22,-18,-22,-18,-20,-20,-19,-20,-17,-21,-17,-22,-15,-23,-12,-22,-12,-23,-11,-23,-9,-23,-7,-22,-5,-22]"
CSI_DATA,10822,3c:dc:75:82:1e:a8,-33,11,-98,157,151744656,234,"[-12,8,-12,7,-13,8,-14,7,-16,7,-15,7,-17,5,-18,5,-17,5,-17,4,-19,4,-17,2,-19,2,-18,2,-19,1,-18,0,-18,0,-18,0,-19,2,-18,1,-19,0,-18,1,-18,1,-19,0,-19,0,-18,1,-20,1,-20,0,-21,1,-20,1,-20,1,-22,1,-21,1,-23,1,-23,1,-24,3,-22,3,-23,3,-25,3,-25,4,-27,2,-26,4,-28,4,-28,3,-28,5,-30,5,-30,5,-29,4,-33,6,-32,5,-33,4,-33,6,-35,4,-34,5,-35,6,-36,5,-35,4,0,0,0,0,0,0,5,37,5,37,3,37,3,37,4,38,4,37,4,38,4,36,3,36,4,36,2,35,3,34,4,33,4,32,3,32,3,32,5,34,4,32,2,32,4,31,3,31,2,31,5,28,3,30,4,28,3,28,3,28,2,28,3,28,5,27,3,26,1,28,3,28,3,26,1,27,2,29,2,28,2,27,0,29,0,28,0,27,-1,29,1,28,-1,29,-3,29,-1,29,-3,28,-4,27,-5,27,-6,26,-7,26,-8,24,-8,24,-9,24,-10,23,-10,21,-13,20]"
CSI_DATA,10823,3c:dc:75:82:1e:a8,-33,11,-98,157,151757656,234,"[11,9,11,8,11,11,12,13,12,13,9,13,9,15,10,14,8,15,8,16,8,18,7,18,6,18,6,18,6,18,5,18,5,18,4,19,4,18,5,18,5,18,4,18,3,19,3,18,2,19,3,18,1,20,3,20,2,21,3,20,2,20,3,22,3,21,3,22,6,22,5,22,3,25,2,23,2,26,2,26,3,26,1,26,1,27,3,29,2,29,3,30,3,30,5,31,4,31,2,31,1,34,0,34,0,36,0,35,-2,36,-1,35,0,36,0,0,0,0,0,0,37,2,39,4,39,3,37,2,37,3,38,4,37,6,37,6,37,6,34,6,35,6,35,4,34,6,33,6,33,8,32,7,32,8,30,8,29,7,30,9,30,8,29,10,27,8,29,6,28,5,27,8,27,7,26,9,28,9,25,8,25,12,26,10,25,11,25,11,25,11,26,12,26,10,25,11,25,11,25,13,24,14,24,16,24,17,23,15,23,17,23,19,21,20,22,19,19,20,18,19,18,21,17,19,14,21,14,23,11,22,8,22,7,21]"
CSI_DATA,10824,3c:dc:75:82:1e:a8,-33,11,-98,157,151770656,234,"[13,2,15,3,16,3,16,5,15,6,15,6,16,5,15,6,17,8,17,10,18,8,17,8,17,9,17,9,16,11,16,10,16,10,16,9,15,10,15,9,15,10,17,10,17,10,18,8,17,10,17,9,17,9,18,9,19,10,18,9,18,10,19,10,19,10,20,10,20,9,22,9,23,9,23,7,24,8,24,10,25,8,25,8,26,9,26,9,29,8,28,8,28,8,30,10,31,9,31,9,33,7,33,8,33,8,34,9,35,6,36,9,36,8,0,0,0,0,0,0,7,-38,7,-36,6,-37,6,-37,6,-37,5,-36,4,-37,6,-36,5,-37,6,-35,4,-34,6,-34,4,-34,4,-33,2,-34,2,-33,3,-33,2,-31,4,-32,1,-31,1,-30,3,-30,1,-30,1,-28,2,-28,1,-28,2,-29,-2,-28,0,-30,0,-25,0,-27,1,-29,0,-28,-1,-27,0,-27,1,-29,1,-27,2,-27,1,-28,0,-28,1,-27,1,-28,0,-30,1,-29,2,-29,0,-28,3,-28,3,-29,4,-28,6,-26,6,-27,7,-25,7,-24,8,-25,9,-23,8,-22,10,-20]"
CSI_DATA,10825,3c:dc:75:82:1e:a8,-33,11,-98,157,151783656,234,"[12,-7,12,-7,13,-7,13,-6,15,-6,15,-6,17,-6,17,-5,16,-6,17,-7,18,-5,18,-6,18,-5,17,-7,18,-5,17,-6,17,-7,18,-7,17,-9,17,-7,17,-6,16,-9,18,-9,17,-10,17,-8,17,-10,16,-11,17,-11,14,-13,16,-13,16,-12,17,-14,17,-15,17,-15,16,-15,17,-18,15,-18,16,-18,13,-20,14,-20,15,-20,14,-23,15,-24,15,-26,12,-25,14,-26,14,-28,13,-28,12,-29,12,-30,11,-31,10,-33,10,-32,9,-35,10,-35,8,-34,8,-36,0,0,0,0,0,0,-37,-5,-36,-4,-37,-4,-37,-4,-35,-2,-36,-2,-37,0,-37,1,-37,0,-36,2,-35,1,-34,2,-34,5,-33,5,-34,5,-33,7,-33,8,-30,7,-29,8,-30,8,-29,10,-30,10,-26,10,-27,10,-26,10,-24,13,-26,12,-24,12,-25,13,-23,14,-24,13,-25,13,-23,15,-22,15,-22,16,-22,16,-24,17,-22,15,-22,16,-22,18,-21,18,-22,17,-22,20,-21,18,-22,17,-21,19,-21,17,-23,18,-21,17,-22,17,-23,17,-20,15,-20,15,-23,14,-21,13,-21,11,-20,10]"
CSI_DATA,10826,3c:dc:75:82:1e:a8,-33,11,-98,157,151796656,234,"[-13,-6,-13,-7,-13,-9,-14,-9,-14,-10,-13,-10,-13,-11,-13,-12,-13,-11,-14,-13,-14,-13,-12,-13,-13,-13,-13,-13,-13,-12,-12,-12,-12,-13,-13,-12,-14,-12,-13,-13,-12,-13,-14,-13,-13,-12,-13,-11,-14,-13,-16,-10,-16,-11,-15,-11,-17,-13,-18,-11,-17,-12,-19,-12,-18,-12,-18,-12,-19,-11,-20,-10,-21,-10,-22,-10,-22,-10,-23,-9,-23,-11,-25,-10,-26,-10,-26,-9,-27,-9,-28,-10,-29,-9,-29,-7,-30,-7,-32,-8,-33,-6,-32,-6,-33,-7,-34,-6,-37,-5,-35,-7,-36,-5,0,0,0,0,0,0,-5,37,-2,38,-1,37,0,36,-1,37,-2,36,-1,37,1,37,2,37,0,35,-1,34,2,33,1,33,3,33,2,34,2,31,5,32,5,31,3,31,5,29,6,31,5,30,6,29,6,28,6,27,6,28,7,27,8,27,8,28,10,25,8,26,7,26,7,27,9,24,9,26,9,26,9,27,10,27,10,27,9,26,9,25,10,25,10,27,10,26,9,26,10,26,10,26,9,28,7,27,6,25,6,27,5,24,4,25,3,26,3,23,2,25,0,22]"
CSI_DATA,10827,3c:dc:75:82:1e:a8,-33,11,-98,157,151809656,234,"[-5,12,-7,15,-8,14,-7,13,-9,14,-10,15,-11,13,-12,13,-11,14,-13,13,-13,14,-13,13,-13,14,-14,13,-14,12,-15,13,-13,13,-15,12,-14,14,-14,12,-15,13,-14,13,-14,13,-15,13,-14,13,-13,14,-14,15,-15,15,-15,14,-14,16,-15,15,-15,16,-15,16,-16,16,-16,17,-16,18,-15,19,-15,20,-16,20,-16,21,-17,21,-16,24,-17,21,-17,24,-18,26,-17,24,-17,25,-18,27,-18,26,-18,26,-18,30,-17,29,-19,31,-20,30,-17,32,-19,30,-20,32,0,0,0,0,0,0,33,21,33,20,33,20,33,19,33,19,34,19,33,19,33,19,32,18,32,18,32,20,30,19,31,18,30,16,30,18,29,15,31,15,30,14,29,15,29,15,29,14,27,14,27,11,26,13,26,14,25,11,26,11,27,11,26,11,27,10,26,11,27,12,26,11,26,10,25,9,26,13,27,11,25,12,26,14,25,13,25,13,27,12,26,13,25,13,25,14,25,13,24,16,25,15,24,16,22,17,22,18,19,16,18,17,18,18,17,16,16,18,15,19]"
CSI_DATA,10828,3c:dc:75:82:1e:a8,-34,11,-98,157,151822656,234,"[13,-2,14,-1,15,0,15,1,17,1,16,2,16,4,17,5,17,4,17,6,17,6,17,6,17,6,17,6,16,8,16,8,17,7,16,9,15,9,15,9,17,9,16,9,16,10,17,8,17,9,17,6,18,8,17,10,18,10,19,11,18,10,18,10,19,12,19,12,20,11,20,11,20,12,22,9,23,11,23,11,23,11,24,12,26,13,26,12,24,12,25,14,27,15,28,15,27,16,29,15,29,14,30,15,30,16,30,16,32,15,31,17,31,17,0,0,0,0,0,0,19,-33,19,-33,19,-31,18,-31,20,-30,19,-31,18,-31,19,-31,20,-32,20,-30,19,-27,20,-27,17,-27,19,-28,17,-28,19,-27,17,-27,17,-26,18,-24,18,-25,17,-26,17,-25,16,-24,16,-22,19,-22,16,-23,18,-22,15,-22,17,-23,15,-21,16,-22,18,-21,17,-21,17,-22,16,-21,18,-19,19,-21,18,-19,20,-21,18,-19,19,-19,19,-20,20,-20,19,-20,22,-18,21,-18,22,-17,23,-17,22,-14,23,-12,23,-11,24,-11,23,-10,23,-8,23,-8,23,-6,22,-5]"
CSI_DATA,10829,3c:dc:75:82:1e:a8,-34,11,-98,157,151835656,234,"[-3,-14,-3,-14,-1,-16,-2,-17,0,-17,0,-17,2,-18,3,-17,4,-18,3,-18,5,-17,7,-19,6,-17,7,-17,7,-16,8,-17,8,-17,8,-17,9,-16,10,-17,10,-17,10,-16,11,-16,10,-17,11,-16,11,-16,11,-17,11,-17,11,-17,12,-17,13,-18,14,-17,14,-18,15,-17,14,-18,15,-19,16,-20,15,-20,16,-20,17,-20,17,-20,18,-20,18,-21,19,-22,19,-21,21,-22,21,-23,21,-23,23,-23,25,-24,24,-24,23,-24,25,-23,26,-23,27,-25,27,-24,29,-23,0,0,0,0,0,0,-24,-30,-24,-29,-22,-30,-23,-31,-21,-31,-20,-32,-20,-32,-19,-32,-20,-32,-17,-32,-17,-32,-16,-30,-16,-31,-16,-31,-16,-29,-14,-30,-14,-30,-15,-30,-12,-28,-10,-29,-13,-28,-13,-30,-11,-26,-11,-28,-8,-29,-8,-27,-8,-27,-9,-25,-8,-27,-8,-25,-8,-26,-7,-27,-5,-28,-7,-25,-6,-27,-5,-28,-5,-28,-3,-27,-3,-27,-2,-29,-2,-28,-1,-28,-1,-28,0,-29,1,-28,1,-28,4,-29,4,-29,7,-26,8,-26,10,-26,10,-24,12,-23,13,-22,13,-21,14,-20,15,-17]"
CSI_DATA,10830,3c:dc:75:82:1e:a8,-34,11,-98,157,151848656,234,"[-11,8,-12,8,-12,8,-15,6,-16,7,-16,5,-17,5,-17,3,-18,2,-18,1,-19,1,-18,-1,-19,-2,-19,-1,-19,-3,-18,-4,-18,-5,-19,-4,-18,-5,-18,-5,-18,-6,-19,-6,-19,-7,-19,-6,-19,-8,-18,-6,-18,-8,-19,-9,-18,-8,-18,-10,-19,-10,-18,-11,-19,-11,-19,-13,-20,-12,-20,-14,-20,-13,-22,-14,-21,-15,-21,-15,-21,-15,-22,-16,-22,-18,-24,-18,-22,-19,-23,-21,-22,-21,-22,-22,-23,-23,-23,-25,-23,-25,-23,-26,-21,-27,-21,-28,-22,-28,-21,-30,-22,-30,0,0,0,0,0,0,-33,20,-32,20,-34,17,-33,17,-35,17,-34,16,-35,14,-35,14,-34,14,-33,12,-34,9,-34,8,-33,9,-34,8,-33,8,-33,6,-32,6,-31,7,-31,4,-31,4,-30,2,-31,3,-29,3,-30,2,-29,0,-29,-1,-28,0,-28,0,-29,-2,-27,-2,-28,-3,-28,-3,-28,-5,-26,-5,-26,-5,-26,-7,-26,-7,-26,-8,-27,-9,-26,-11,-26,-9,-25,-12,-26,-13,-25,-13,-25,-15,-24,-15,-22,-18,-22,-19,-19,-19,-17,-20,-16,-21,-14,-20,-13,-22,-12,-23,-10,-22,-9,-22,-6,-22]"
CSI_DATA,10831,3c:dc:75:82:1e:a8,-34,11,-98,157,151861657,234,"[-2,14,-3,16,-4,16,-6,16,-5,17,-6,17,-7,16,-8,16,-10,17,-9,15,-12,16,-12,15,-11,15,-11,15,-12,15,-11,14,-12,14,-13,15,-12,15,-13,14,-12,14,-12,15,-14,13,-14,15,-14,13,-13,13,-13,15,-15,15,-14,14,-15,16,-15,16,-15,17,-15,16,-16,16,-17,16,-17,18,-17,18,-17,19,-18,19,-18,18,-19,20,-17,21,-20,20,-21,20,-22,23,-20,22,-21,23,-22,23,-23,23,-22,23,-25,23,-25,24,-24,26,-25,24,-26,25,-27,25,-26,25,0,0,0,0,0,0,26,28,25,27,27,30,25,28,24,28,25,30,24,29,23,31,23,29,24,29,22,29,22,27,22,27,20,26,21,30,19,28,19,27,19,24,18,26,18,25,19,26,17,24,19,25,16,23,15,23,17,23,17,23,15,24,15,25,14,23,14,23,15,24,13,23,14,23,14,23,16,26,14,23,13,24,12,26,13,26,11,24,9,27,11,27,9,26,9,27,10,27,7,28,6,27,4,28,5,27,4,26,1,26,1,26,-1,25,-3,25,-3,24,-4,22]"
CSI_DATA,10832,3c:dc:75:82:1e:a8,-33,11,-98,157,151874668,234,"[14,-1,15,0,17,1,17,1,17,3,17,3,17,4,18,5,18,5,18,6,18,8,18,9,17,9,16,10,16,10,16,11,16,11,15,13,15,12,15,12,14,12,15,12,14,12,14,12,14,13,15,13,14,14,15,15,15,15,14,14,14,15,14,15,15,16,15,16,16,17,16,18,16,18,16,19,17,19,16,19,17,20,17,21,16,23,17,24,18,23,18,25,19,24,18,26,19,26,18,26,19,28,17,29,18,30,17,30,19,32,18,32,17,32,0,0,0,0,0,0,34,-16,35,-14,34,-16,35,-13,34,-14,36,-12,35,-12,36,-12,35,-11,34,-10,34,-10,33,-9,32,-9,32,-9,33,-7,31,-7,33,-7,31,-6,30,-5,31,-4,31,-4,31,-3,28,-4,28,-3,28,-3,28,-3,28,-3,28,-2,29,0,28,-1,27,1,28,1,27,0,26,1,27,2,27,2,27,3,27,2,26,4,28,4,26,6,27,7,27,6,27,8,26,10,26,9,25,12,24,14,23,14,23,14,21,14,19,15,18,16,18,18,15,18,13,18,12,18]"
CSI_DATA,10833,3c:dc:75:82:1e:a8,-33,11,-98,157,151887679,234,"[8,-12,9,-13,9,-13,12,-12,12,-12,14,-12,13,-11,15,-12,16,-11,15,-11,16,-11,16,-10,17,-9,17,-10,17,-9,17,-9,17,-9,17,-9,19,-8,17,-9,18,-9,16,-9,17,-10,18,-10,18,-10,18,-9,18,-10,19,-11,19,-9,19,-11,20,-11,20,-11,19,-11,20,-12,22,-12,21,-11,20,-14,22,-16,22,-14,22,-15,21,-15,21,-16,24,-17,24,-16,24,-16,26,-18,25,-19,26,-19,26,-19,25,-20,26,-21,27,-21,29,-22,30,-20,29,-23,29,-23,32,-22,0,0,0,0,0,0,-24,-30,-24,-29,-24,-30,-25,-30,-23,-28,-23,-29,-23,-28,-23,-29,-22,-28,-22,-29,-21,-28,-22,-27,-22,-28,-20,-25,-23,-27,-20,-25,-21,-25,-20,-23,-20,-24,-18,-23,-21,-23,-18,-23,-19,-22,-20,-21,-19,-21,-17,-21,-18,-21,-19,-21,-19,-22,-17,-18,-17,-20,-18,-21,-18,-20,-18,-20,-16,-20,-19,-23,-17,-21,-18,-21,-18,-23,-17,-22,-17,-21,-18,-22,-17,-22,-16,-21,-15,-24,-15,-23,-14,-24,-14,-23,-13,-24,-12,-23,-10,-25,-9,-23,-7,-23,-8,-23,-6,-22,-6,-22,-3,-22]"
CSI_DATA,10834,3c:dc:75:82:1e:a8,-33,11,-98,157,151900656,234,"[-2,-14,-2,-16,-1,-16,-1,-18,0,-17,-1,-18,1,-18,-1,-19,0,-20,1,-19,1,-20,2,-19,1,-19,0,-19,3,-19,3,-19,2,-21,1,-21,1,-19,2,-18,1,-19,-1,-20,1,-20,0,-20,0,-20,-2,-20,-2,-20,-3,-21,-3,-20,-3,-20,-3,-21,-5,-22,-5,-21,-6,-22,-6,-24,-8,-22,-8,-23,-10,-23,-11,-23,-11,-25,-11,-24,-13,-25,-12,-26,-13,-26,-15,-26,-14,-26,-18,-26,-17,-26,-18,-26,-21,-27,-19,-26,-21,-27,-22,-27,-22,-28,-24,-28,-25,-27,-25,-28,0,0,0,0,0,0,-27,27,-27,28,-26,28,-24,29,-23,28,-25,28,-22,28,-24,30,-21,29,-21,30,-18,28,-19,29,-17,29,-18,29,-17,30,-16,29,-15,28,-15,28,-13,26,-13,29,-11,28,-12,28,-11,26,-9,27,-10,26,-9,26,-8,26,-7,26,-7,27,-6,25,-7,25,-7,27,-7,26,-5,26,-5,26,-5,27,-5,26,-4,26,-6,28,-4,27,-4,27,-3,27,-3,28,-5,28,-5,27,-4,28,-6,27,-5,27,-6,26,-5,26,-7,25,-7,25,-6,25,-7,24,-7,22,-9,20,-9,21]"
CSI_DATA,10835,3c:dc:75:82:1e:a8,-33,11,-98,157,151914270,234,"[-10,-11,-11,-14,-10,-12,-8,-15,-10,-16,-9,-16,-9,-17,-8,-18,-7,-19,-8,-18,-7,-19,-7,-18,-6,-19,-6,-19,-6,-19,-5,-17,-6,-18,-6,-19,-5,-19,-6,-18,-4,-18,-6,-19,-8,-18,-7,-18,-6,-20,-8,-18,-8,-19,-8,-21,-8,-18,-9,-19,-10,-19,-9,-21,-10,-21,-10,-20,-11,-21,-12,-21,-12,-21,-12,-21,-14,-22,-15,-22,-15,-23,-15,-22,-15,-23,-18,-23,-17,-23,-17,-24,-19,-24,-19,-26,-20,-26,-22,-26,-23,-26,-24,-27,-23,-26,-23,-27,-25,-25,-25,-27,-25,-27,0,0,0,0,0,0,-26,27,-27,26,-26,27,-25,27,-27,28,-25,28,-25,27,-25,29,-22,28,-25,26,-23,26,-21,26,-22,26,-21,26,-20,26,-20,26,-20,26,-19,26,-19,25,-19,23,-16,27,-17,24,-16,24,-16,24,-16,24,-15,22,-15,22,-14,23,-15,24,-12,24,-13,22,-13,24,-14,23,-13,22,-12,23,-13,24,-12,25,-13,23,-15,24,-14,24,-13,23,-12,23,-15,24,-13,24,-15,24,-14,24,-17,23,-15,22,-16,20,-17,19,-18,20,-17,18,-17,17,-17,17,-17,16,-17,14,-18,13]"
CSI_DATA,10836,3c:dc:75:82:1e:a8,-32,11,-98,157,151926657,234,"[-5,15,-7,16,-7,16,-7,17,-7,17,-7,16,-9,18,-8,17,-9,18,-10,17,-9,17,-9,17,-8,18,-9,18,-9,18,-9,18,-9,18,-8,18,-8,17,-8,18,-7,18,-8,19,-6,19,-6,20,-6,20,-3,19,-4,20,-4,21,-3,20,-3,20,-2,21,-3,23,-2,22,0,23,0,23,1,24,2,24,4,24,3,25,5,26,5,27,7,28,7,28,6,28,10,29,11,30,13,28,12,29,15,30,14,30,15,31,18,30,16,31,18,30,20,30,21,30,21,30,0,0,0,0,0,0,29,-25,28,-25,27,-27,27,-26,25,-27,25,-27,24,-28,24,-29,23,-28,21,-28,21,-28,19,-29,18,-28,17,-28,17,-30,15,-27,14,-30,14,-29,14,-27,11,-28,9,-27,10,-27,8,-26,7,-26,7,-28,5,-27,6,-27,6,-27,4,-27,2,-26,4,-28,5,-27,2,-27,2,-27,2,-26,1,-28,1,-27,-1,-27,-1,-27,-1,-27,-1,-26,-1,-27,-2,-27,-2,-28,-1,-27,-2,-27,-2,-28,-1,-27,-1,-26,-1,-26,0,-26,-1,-25,1,-24,1,-24,1,-23,2,-23,3,-22]"
CSI_DATA,10837,3c:dc:75:82:1e:a8,-31,11,-98,157,151939656,234,"[-3,-16,-3,-15,-1,-17,-1,-18,0,-18,2,-18,2,-19,4,-18,4,-20,4,-19,6,-20,7,-20,7,-19,7,-19,8,-17,10,-17,9,-18,10,-18,10,-18,10,-17,10,-17,11,-17,10,-16,10,-17,10,-17,10,-18,11,-18,10,-17,11,-17,11,-18,11,-19,13,-17,12,-18,14,-19,13,-19,15,-20,13,-21,14,-21,14,-22,15,-22,15,-22,15,-23,17,-23,17,-24,17,-24,16,-24,18,-24,19,-26,19,-25,20,-25,21,-26,20,-28,23,-27,22,-27,23,-29,24,-28,24,-28,0,0,0,0,0,0,-26,-26,-28,-27,-27,-26,-26,-26,-27,-26,-26,-26,-26,-27,-24,-27,-24,-27,-24,-25,-21,-27,-21,-27,-22,-26,-21,-25,-23,-26,-20,-25,-20,-25,-20,-24,-18,-23,-17,-24,-17,-24,-17,-25,-17,-23,-15,-23,-15,-23,-14,-24,-15,-24,-15,-22,-15,-23,-14,-21,-14,-21,-13,-24,-13,-25,-13,-22,-12,-22,-13,-24,-11,-23,-10,-24,-12,-25,-10,-23,-10,-24,-9,-26,-9,-26,-8,-25,-8,-26,-8,-26,-5,-26,-5,-26,-4,-26,-1,-26,1,-27,1,-24,2,-24,3,-23,4,-23,5,-21,7,-21]"
CSI_DATA,10838,3c:dc:75:82:1e:a8,-32,11,-98,157,151952657,234,"[-12,-10,-11,-11,-12,-12,-12,-14,-12,-15,-11,-14,-11,-16,-11,-16,-9,-17,-9,-16,-10,-17,-8,-17,-9,-18,-8,-17,-7,-18,-8,-17,-8,-18,-8,-18,-9,-17,-7,-16,-7,-17,-8,-18,-8,-20,-10,-17,-9,-17,-8,-17,-9,-18,-10,-18,-10,-19,-11,-18,-11,-18,-12,-19,-10,-18,-13,-19,-13,-20,-15,-18,-15,-19,-15,-19,-15,-20,-16,-19,-16,-21,-18,-20,-20,-23,-19,-24,-20,-21,-19,-22,-22,-23,-22,-24,-22,-22,-23,-24,-24,-24,-25,-24,-25,-25,-24,-25,-26,-23,-27,-24,-26,-24,0,0,0,0,0,0,-24,29,-24,29,-24,28,-24,28,-24,29,-24,29,-23,28,-24,29,-22,28,-22,27,-23,26,-21,26,-20,28,-20,27,-20,27,-18,26,-19,26,-16,26,-18,24,-17,25,-17,24,-18,24,-14,24,-15,24,-15,24,-16,23,-14,23,-12,24,-13,24,-11,23,-14,22,-14,23,-12,23,-12,23,-13,22,-13,23,-13,23,-13,22,-13,24,-12,23,-13,22,-13,22,-13,23,-13,22,-15,21,-13,23,-14,23,-16,22,-16,19,-15,20,-17,19,-17,18,-16,17,-18,17,-17,15,-17,14,-18,12]"
CSI_DATA,10839,3c:dc:75:82:1e:a8,-31,11,-98,157,151965657,234,"[-5,15,-7,15,-8,14,-10,16,-10,15,-11,15,-13,15,-13,14,-14,14,-13,15,-14,13,-14,15,-16,14,-15,13,-15,12,-16,12,-16,12,-17,12,-16,12,-18,11,-17,11,-17,11,-16,11,-16,13,-16,11,-15,12,-18,14,-17,11,-17,11,-16,13,-18,13,-18,14,-18,13,-20,14,-19,13,-20,15,-20,15,-20,16,-19,17,-20,17,-21,17,-22,17,-24,18,-23,18,-22,20,-23,18,-24,19,-25,20,-25,21,-26,21,-27,23,-26,22,-28,22,-28,22,-29,23,-28,23,-28,22,0,0,0,0,0,0,22,30,24,29,23,30,22,29,22,29,22,29,22,28,21,31,22,29,20,28,20,30,20,28,20,27,19,26,21,27,20,25,20,24,19,24,17,26,17,26,17,24,18,24,17,23,15,23,15,22,15,22,15,22,17,21,16,22,17,19,16,21,15,21,15,22,15,20,14,22,14,22,14,22,13,22,13,25,13,24,12,22,13,22,13,22,14,23,12,24,11,25,9,24,10,26,8,25,7,24,6,25,5,23,4,23,3,23,2,23,1,21,0,21]"
CSI_DATA,10840,3c:dc:75:82:1e:a8,-30,11,-98,157,151978657,234,"[16,2,16,4,16,5,16,7,18,8,17,7,17,9,16,9,16,11,17,11,16,13,15,14,15,14,15,15,15,14,16,14,13,14,12,16,13,15,12,15,12,16,11,16,11,16,12,17,11,17,12,16,12,17,13,18,13,17,11,17,12,19,12,19,13,20,12,20,13,20,13,20,14,21,13,21,14,22,13,23,13,23,15,24,15,26,15,26,15,26,14,27,16,28,14,28,15,29,15,30,15,31,15,31,14,31,15,33,15,34,15,33,12,33,0,0,0,0,0,0,36,-13,36,-12,35,-12,35,-11,35,-12,35,-10,35,-10,35,-9,35,-9,34,-7,34,-9,34,-8,33,-7,33,-7,33,-5,32,-6,33,-4,30,-5,30,-3,29,-4,28,-4,30,-2,27,-3,29,-3,27,-1,27,-3,27,-3,26,0,28,0,26,-2,26,1,26,0,27,0,24,0,26,2,26,0,26,2,25,2,26,3,26,4,26,4,26,4,26,5,25,5,25,8,25,7,25,9,25,10,23,12,22,11,23,13,20,12,20,13,20,15,17,16,15,15,14,16]"
CSI_DATA,10841,3c:dc:75:82:1e:a8,-30,11,-98,157,151991657,234,"[15,-5,15,-5,17,-6,17,-4,18,-3,17,-3,19,-2,20,-2,20,-1,20,0,20,1,20,1,21,1,21,2,20,3,20,1,20,1,20,0,19,0,20,2,19,2,19,1,20,1,20,1,20,2,20,0,20,1,21,1,20,0,22,0,23,1,22,0,24,0,24,0,24,-1,24,-1,25,0,26,-2,25,-2,26,-3,26,-3,27,-6,29,-3,29,-4,29,-4,31,-5,31,-5,32,-5,31,-6,33,-5,34,-6,34,-8,35,-6,35,-8,35,-9,36,-9,35,-8,0,0,0,0,0,0,-9,-36,-9,-37,-9,-37,-9,-36,-9,-37,-9,-35,-12,-35,-10,-36,-10,-35,-9,-35,-9,-36,-8,-32,-10,-32,-9,-31,-9,-32,-10,-31,-10,-30,-10,-30,-8,-29,-10,-28,-10,-28,-10,-29,-10,-27,-10,-27,-8,-28,-9,-25,-9,-25,-10,-24,-10,-25,-10,-25,-9,-25,-9,-24,-10,-23,-10,-23,-10,-25,-9,-25,-9,-25,-9,-25,-10,-25,-9,-23,-7,-24,-9,-24,-8,-25,-8,-25,-7,-25,-8,-25,-7,-25,-6,-25,-5,-26,-5,-25,-4,-25,-2,-23,0,-23,0,-24,0,-23,1,-21,3,-21]"
CSI_DATA,10842,3c:dc:75:82:1e:a8,-30,11,-98,157,152004960,234,"[7,13,7,15,7,15,7,16,7,17,4,17,3,20,2,19,3,19,1,19,0,19,-1,19,0,20,-2,19,-2,21,-1,19,0,19,-1,20,-1,19,-3,19,-3,21,-2,19,-3,20,-3,18,-3,20,-3,20,-3,21,-5,20,-2,21,-1,21,-2,22,-2,21,-4,22,-3,23,-3,23,-3,24,-4,25,-3,26,-3,25,-3,25,-3,26,-1,28,-2,28,-4,30,-3,30,-3,29,-3,29,-4,31,-3,33,-6,33,-4,34,-4,35,-4,34,-6,35,-3,37,-5,34,-4,36,0,0,0,0,0,0,37,7,39,6,37,7,36,7,37,7,36,8,36,7,36,7,36,8,33,8,34,8,32,9,33,7,33,8,33,8,32,9,31,9,30,8,29,9,30,8,29,6,30,8,27,7,27,9,25,10,25,8,27,8,24,7,25,9,25,9,25,9,25,9,26,8,26,7,24,10,26,9,25,10,23,9,25,11,24,11,24,12,24,12,23,12,23,13,21,14,23,13,23,14,22,16,21,16,20,16,19,18,17,17,17,16,16,20,14,17,12,18,11,18]"
